0,0.34608884250020944
1,0.5859382354722017
2,0.3623653081227113
3,0.32153409194108484
4,0.5383175955428803
5,0.645130631132681
6,0.40912897592463915
7,0.5594431537777158
8,0.7395683940317153
9,0.5314981182122348
10,0.5296240752211274
11,0.298799300884049
12,0.5707565760100077
13,0.601586583630685
14,0.5667127097027034
15,0.33290768732869813
16,0.25268477967544223
17,0.5045126372708802
18,0.6148020666036424
19,0.3244701709898496
20,0.319517373520195
21,0.39579578949942396
22,0.70476818841713
23,0.5558300498831859
24,0.7171102112360641
25,0.29062958131953526
26,0.6200637240318259
27,0.35529663845587867
28,0.7096059859284078
29,0.6615659429546167
30,0.6526947696799461
31,0.5378312298310473
32,0.40060291558605776
33,0.44998249484015185
34,0.5052248146348141
35,0.5299255936789493
36,0.34456877651093126
37,0.2267813625836364
38,0.47557399799869493
39,0.41593024920240235
40,0.28549761247613886
41,0.4366742027304846
42,0.261816372396255
43,0.7571386554668307
44,0.5497929411299933
45,0.5222205346171688
46,0.2781652352435467
47,0.3040016427659607
48,0.4293858719862268
49,0.5264673049941851
50,0.6524645349099261
51,0.41098496569082654
52,0.480792193395475
53,0.2802378167947608
54,0.5723370796607083
55,0.5508615806622378
56,0.4670681970601648
57,0.5020476453230268
58,0.31897928795268043
59,0.6053586082966307
60,0.6202953235856408
61,0.383059015606005
62,0.6441507857424265
63,0.6689524267748694
64,0.35705438206432405
65,0.5043007525415775
66,0.5236159755823324
67,0.47221764290580664
68,0.47787731825357505
69,0.47526527034981925
70,0.3672831663686583
71,0.6459475091074907
72,0.42091398617930204
73,0.565406672636915
74,0.40158960624594187
75,0.4897677787308655
76,0.6115872967885772
77,0.33411519293989167
78,0.326879983909674
79,0.38390017426183726
80,0.4922917590089379
81,0.48327212495684246
82,0.3677431271196109
83,0.5005566498043805
84,0.4768448220274107
85,0.3491982465079144
86,0.4471829678515686
87,0.4178475768413188
88,0.5046095446486139
89,0.6333621813745154
90,0.2879169709947549
91,0.4845348942926739
92,0.7066663850583893
93,0.43415531788732087
94,0.3011699811761777
95,0.23900685236728475
96,0.746543882670992
97,0.31575612118279295
98,0.735974527812458
99,0.4879591719836512
100,0.7108937073515664
101,0.338492424592218
102,0.5263060720278675
103,0.6932094405980743
104,0.5291786800414432
105,0.5524778751078749
106,0.40562413822563437
107,0.4715871631265151
108,0.5020694494099743
109,0.39445134907929374
110,0.5252510162616139
111,0.4200853749766599
112,0.4384826838327614
113,0.43502381519726496
114,0.6386202905062077
115,0.31150787743289404
116,0.7075170417680265
117,0.31161863108455584
118,0.7250166717927179
119,0.4670565942886342
120,0.6513118591806963
121,0.6136074736109547
122,0.40787176025726846
123,0.525646698875861
124,0.35957499114371544
125,0.5008916193385484
126,0.25533018215520165
127,0.4490555250865695
128,0.34170496844405734
129,0.4442843579323309
130,0.5601014867835781
131,0.6235683719249652
132,0.6243465816911131
133,0.6523137671824852
134,0.4446318100181429
135,0.14822672442798082
136,0.35211259507405573
137,0.44667391099512727
138,0.45490503357974366
139,0.6316501435246926
140,0.5394140203965415
141,0.4568150939842214
142,0.21265504722754183
143,0.5235274414196917
144,0.5240222383287142
145,0.35878454157273554
146,0.5317454677219947
147,0.4706937293091366
148,0.41158528188747734
149,0.831190736741408
150,0.40566106649009087
151,0.543116520995504
152,0.3884857268237354
153,0.3745494607024861
154,0.5664831472189501
155,0.5150883331979141
156,0.7842928755624463
157,0.47122696133669334
158,0.514220886917266
159,0.6852098606060604
160,0.6221445540973038
161,0.5041311120800296
162,0.5560685514904165
163,0.4530850014327063
164,0.6611027896556797
165,0.5285639923608494
166,0.5177509801520139
167,0.4191239725735734
168,0.5644019053379594
169,0.3587516506753493
170,0.5561080304627227
171,0.5477443421626449
172,0.5986034723523647
173,0.5464916158058294
174,0.2721947481262346
175,0.26615594599309206
176,0.7017098304762722
177,0.42234233803412524
178,0.4162418873543441
179,0.5031721041566557
180,0.3738059226952463
181,0.48248500713359094
182,0.6155470030090935
183,0.3363716804445321
184,0.2907105992996185
185,0.44577414676369925
186,0.5004523728942616
187,0.4615751768317864
188,0.5474485694626722
189,0.30369987114866015
190,0.31847766727327614
191,0.4710512188667191
192,0.5557802076082854
193,0.4617333983005413
194,0.3603545398135171
195,0.5945944713736429
196,0.36806278906625833
197,0.355808085131594
198,0.4392414001450177
199,0.6441657043875407
200,0.2511257694048769
201,0.4072321145111154
202,0.47119598486306413
203,0.4565253473888028
204,0.22138002504231818
205,0.521905693169976
206,0.27874571411113347
207,0.38583189222004116
208,0.10518333840257518
209,0.31543281449113314
210,0.43653759665382913
211,0.6287359128346819
212,0.26292386295502806
213,0.6898995422039857
214,0.45011500166940904
215,0.4743051720229544
216,0.5123297738104886
217,0.6335662660954886
218,0.44702864438969997
219,0.5559292711281131
220,0.4316230180838373
221,0.4330614688055823
222,0.49651452422320286
223,0.41586218030416633
224,0.34804435772281483
225,0.13309014999313082
226,0.4974260995711271
227,0.5744132936381083
228,0.2889726382647767
229,0.26092353953788683
230,0.35228169608197146
231,0.442961270363263
232,0.4625607452218903
233,0.22013084459060192
234,0.38216401062172434
235,0.5322430360117687
236,0.2536452788689424
237,0.31924272873182097
238,0.43247279372007286
239,0.6238573471533388
240,0.6446439612584786
241,0.44803855340295656
242,0.44673458508596475
243,0.5237555611722213
244,0.4069881914169806
245,0.5897828404694374
246,0.5090262866147114
247,0.5948330442707102
248,0.45338460603267966
249,0.4102037904011788
250,0.48030548489537656
251,0.5810156323595571
252,0.34827386106194996
253,0.5765563554789109
254,0.33252849703178267
255,0.7245769761286164
256,0.45351291744598193
257,0.4835515165684535
258,0.40089371222708403
259,0.4839949363235201
260,0.5112320844100555
261,0.3942068512871422
262,0.36974638527570475
263,0.41582467562403275
264,0.3527063249749629
265,0.46079931164025567
266,0.594654036769988
267,0.46653022658817955
268,0.4383977503154375
269,0.3397979996710483
270,0.6333422400818173
271,0.39727009467405405
272,0.7595237591136896
273,0.49080793477897516
274,0.49014551503822423
275,0.25178170129946065
276,0.5580082820017208
277,0.5650562968539645
278,0.4913621330697627
279,0.4320073853796482
280,0.6183828760745703
